"","conglome","vivienda","hogar","district","male","age","ccdd","ccpp","ccdi","hid","hhmem","lhhmem","kids","k_hhmem","infants","children","adults","ces","depprov","hconsump","hconsumplm","hhequiv","lhhequiv","lhhconsplm","CAST","QUE","AYM","near_x","near_y","cusco","pothuan_mita","border","d_bnd","bfe4_1","bfe4_2","bfe4_3","elv_sh","slope","near_dist","dpot","lat","lon","dbnd_sh","dbnd_sh2","dbnd_sh3","dbnd_sh4","x","y"
"303"," 216"," 25","11",30405,"male",28,3,4,5," 216 2511",6,1.7917594909668,4,0.666666686534882,2,2,2,3.79999995231628,304,970,1071.3974609375,281.946716308594,5.6417179107666,6.97671890258789,0,1,0,725126.125,8485845,0,1,0,50.2179870605469,0,0,1,3.57473,9.3403,1023622.25,10.2362222671509,14.0077800750732,73.2477798461914,0.502179861068726,0.252184599637985,0.126642033457756,0.0635970756411552,0.911216735839844,-0.39422607421875
"304"," 195"," 13","11",30405,"male",87,3,4,5," 195 1311",5,1.60943794250488,3,0.600000023841858,0,3,2,3.5,304,443,489.308319091797,139.802383422852,4.94022989273071,6.19299268722534,0,1,0,725126.125,8485845,0,1,0,50.2179870605469,0,0,1,3.57473,9.3403,1023622.25,10.2362222671509,14.0077800750732,73.2477798461914,0.502179861068726,0.252184599637985,0.126642033457756,0.0635970756411552,0.911216735839844,-0.39422607421875
"305"," 216","  9","11",30405,"male",54,3,4,5," 216  911",3,1.0986123085022,1,0.333333343267441,0,1,2,2.5,304,263,290.492309570312,116.196922302246,4.75528621673584,5.67157697677612,0,1,0,725126.125,8485845,0,1,0,50.2179870605469,0,0,1,3.57473,9.3403,1023622.25,10.2362222671509,14.0077800750732,73.2477798461914,0.502179861068726,0.252184599637985,0.126642033457756,0.0635970756411552,0.911216735839844,-0.39422607421875
"306"," 195"," 47","11",30405,"male",50,3,4,5," 195 4711",7,1.94591009616852,3,0.428571432828903,0,3,4,5.5,304,648,715.737670898438,130.134124755859,4.86856555938721,6.57331371307373,1,0,0,725126.125,8485845,0,1,0,50.2179870605469,0,0,1,3.57473,9.3403,1023622.25,10.2362222671509,14.0077800750732,73.2477798461914,0.502179861068726,0.252184599637985,0.126642033457756,0.0635970756411552,0.911216735839844,-0.39422607421875
"307"," 216"," 26","11",30405,"male",62,3,4,5," 216 2611",7,1.94591009616852,3,0.428571432828903,1,2,4,5.40000009536743,304,1419,1567.3330078125,290.246856689453,5.67073202133179,7.35713052749634,0,1,0,725126.125,8485845,0,1,0,50.2179870605469,0,0,1,3.57473,9.3403,1023622.25,10.2362222671509,14.0077800750732,73.2477798461914,0.502179861068726,0.252184599637985,0.126642033457756,0.0635970756411552,0.911216735839844,-0.39422607421875
"308"," 195"," 60","11",30405,"male",62,3,4,5," 195 6011",2,0.6931471824646,0,0,0,0,2,2,304,231,255.147232055664,127.573616027832,4.84869337081909,5.54184055328369,0,1,0,725126.125,8485845,0,1,0,50.2179870605469,0,0,1,3.57473,9.3403,1023622.25,10.2362222671509,14.0077800750732,73.2477798461914,0.502179861068726,0.252184599637985,0.126642033457756,0.0635970756411552,0.911216735839844,-0.39422607421875
"309"," 216"," 30","11",30405,"male",53,3,4,5," 216 3011",5,1.60943794250488,3,0.600000023841858,0,3,2,3.5,304,1010,1115.57873535156,318.736785888672,5.76436567306519,7.01712846755981,0,1,0,725126.125,8485845,0,1,0,50.2179870605469,0,0,1,3.57473,9.3403,1023622.25,10.2362222671509,14.0077800750732,73.2477798461914,0.502179861068726,0.252184599637985,0.126642033457756,0.0635970756411552,0.911216735839844,-0.39422607421875
"310"," 216"," 29","11",30405,"male",29,3,4,5," 216 2911",3,1.0986123085022,1,0.333333343267441,1,0,2,2.40000009536743,304,1976,2182.55810546875,909.399169921875,6.81278419494629,7.6882529258728,1,0,0,725126.125,8485845,0,1,0,50.2179870605469,0,0,1,3.57473,9.3403,1023622.25,10.2362222671509,14.0077800750732,73.2477798461914,0.502179861068726,0.252184599637985,0.126642033457756,0.0635970756411552,0.911216735839844,-0.39422607421875
"311"," 195"," 73","11",30405,"male",78,3,4,5," 195 7311",3,1.0986123085022,0,0,0,0,3,3,304,854,943.271545410156,314.423858642578,5.75074195861816,6.84935426712036,0,1,0,725126.125,8485845,0,1,0,50.2179870605469,0,0,1,3.57473,9.3403,1023622.25,10.2362222671509,14.0077800750732,73.2477798461914,0.502179861068726,0.252184599637985,0.126642033457756,0.0635970756411552,0.911216735839844,-0.39422607421875
"312"," 216","  7","11",30405,"male",39,3,4,5," 216  711",8,2.0794415473938,5,0.625,2,3,3,5.30000019073486,304,691,763.232604980469,144.006149291992,4.96985578536987,6.63756275177002,0,1,0,725126.125,8485845,0,1,0,50.2179870605469,0,0,1,3.57473,9.3403,1023622.25,10.2362222671509,14.0077800750732,73.2477798461914,0.502179861068726,0.252184599637985,0.126642033457756,0.0635970756411552,0.911216735839844,-0.39422607421875
"313"," 197"," 64","11",30415,"male",47,3,4,15," 197 6411",2,0.6931471824646,0,0,0,0,2,2,304,1228,1356.36706542969,678.183532714844,6.51941776275635,7.21256494522095,1,0,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"314"," 217"," 56","11",30415,"male",76,3,4,15," 217 5611",2,0.6931471824646,0,0,0,0,2,2,304,369,407.572845458984,203.786422729492,5.31707239151001,6.01021957397461,0,1,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"315"," 197","  7","11",30415,"male",41,3,4,15," 197  711",9,2.19722461700439,5,0.555555582046509,1,4,4,6.40000009536743,304,2506,2767.9609375,432.493896484375,6.06956815719604,7.92586612701416,0,1,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"316"," 218"," 64","11",30415,"male",31,3,4,15," 218 6411",8,2.0794415473938,6,0.75,3,3,2,4.69999980926514,304,895,988.557434082031,210.33137512207,5.34868431091309,6.89624691009521,0,1,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"317"," 218"," 62","11",30415,"male",27,3,4,15," 218 6211",5,1.60943794250488,3,0.600000023841858,2,1,2,3.29999995231628,304,578,638.420349121094,193.460708618164,5.26507425308228,6.45899677276611,0,1,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"318"," 197"," 43","11",30415,"female",58,3,4,15," 197 4311",4,1.3862943649292,1,0.25,0,1,3,3.5,304,2274,2511.708984375,717.631164550781,6.57595586776733,7.82871866226196,0,1,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"319"," 217"," 50","11",30415,"male",55,3,4,15," 217 5011",6,1.7917594909668,1,0.16666667163372,0,1,5,5.5,304,1981,2188.08081054688,397.832885742188,5.98603200912476,7.69078016281128,0,1,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"320"," 218"," 14","11",30415,"male",32,3,4,15," 218 1411",6,1.7917594909668,4,0.666666686534882,1,3,2,3.90000009536743,304,1027,1134.35583496094,290.860473632812,5.67284345626831,7.03382015228271,0,1,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"321"," 197"," 70","11",30415,"male",52,3,4,15," 197 7011",12,2.4849066734314,4,0.333333343267441,0,4,8,10,304,3745,4136.47802734375,413.647796630859,6.02501487731934,8.32759952545166,1,0,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"322"," 218"," 16","11",30415,"male",81,3,4,15," 218 1611",2,0.6931471824646,0,0,0,0,2,2,304,359,396.527526855469,198.263763427734,5.28959846496582,5.98274564743042,0,1,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"323"," 197"," 54","11",30415,"male",63,3,4,15," 197 5411",5,1.60943794250488,3,0.600000023841858,0,3,2,3.5,304,1134,1252.54089355469,357.868835449219,5.88016653060913,7.13292932510376,0,1,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"324"," 197"," 30","11",30415,"male",35,3,4,15," 197 3011",7,1.94591009616852,5,0.714285731315613,1,4,2,4.40000009536743,304,3417,3774.19091796875,857.770629882812,6.75433683395386,8.23594093322754,1,0,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"325"," 217"," 53","11",30415,"female",74,3,4,15," 217 5311",4,1.3862943649292,1,0.25,0,1,3,3.5,304,671,741.141967773438,211.754852294922,5.35542917251587,6.6081919670105,0,1,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"326"," 218"," 63","11",30415,"male",32,3,4,15," 218 6311",6,1.7917594909668,4,0.666666686534882,1,3,2,3.90000009536743,304,782,863.745178222656,221.473114013672,5.40030097961426,6.76127767562866,0,1,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"327"," 218"," 17","11",30415,"female",88,3,4,15," 218 1711",1,0,0,0,0,0,1,1,304,238,262.878967285156,262.878967285156,5.57169389724731,5.57169389724731,0,1,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"328"," 218"," 15","11",30415,"male",71,3,4,15," 218 1511",2,0.6931471824646,0,0,0,0,2,2,304,493,544.534973144531,272.267486572266,5.60678482055664,6.29993200302124,0,1,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"329"," 218"," 66","11",30415,"male",25,3,4,15," 218 6611",5,1.60943794250488,3,0.600000023841858,2,1,2,3.29999995231628,304,617,681.497131347656,206.514282226562,5.33036947250366,6.5242919921875,0,1,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"330"," 217"," 55","11",30415,"male",65,3,4,15," 217 5511",2,0.6931471824646,0,0,0,0,2,2,304,1024,1131.04223632812,565.521118164062,6.33774757385254,7.03089475631714,0,1,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"331"," 217"," 57","11",30415,"male",31,3,4,15," 217 5711",7,1.94591009616852,5,0.714285731315613,2,3,2,4.30000019073486,304,1265,1397.23486328125,324.938323974609,5.78363561630249,7.24225044250488,0,1,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"332"," 217"," 52","11",30415,"male",68,3,4,15," 217 5211",2,0.6931471824646,0,0,0,0,2,2,304,313,345.718963623047,172.859481811523,5.15247917175293,5.84562635421753,0,1,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"333"," 217"," 58","11",30415,"female",80,3,4,15," 217 5811",1,0,0,0,0,0,1,1,304,120,132.544021606445,132.544021606445,4.88691473007202,4.88691473007202,0,1,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"334"," 217"," 54","11",30415,"female",52,3,4,15," 217 5411",2,0.6931471824646,1,0.5,1,0,1,1.39999997615814,304,535,590.925415039062,422.089599609375,6.04521751403809,6.38169002532959,0,1,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"335"," 197"," 17","11",30415,"male",36,3,4,15," 197 1711",1,0,0,0,0,0,1,1,304,1122,1239.28649902344,1239.28649902344,7.12229108810425,7.12229108810425,1,0,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"336"," 217"," 60","11",30415,"male",16,3,4,15," 217 6011",2,0.6931471824646,0,0,0,0,2,2,304,44,48.5994720458984,24.2997360229492,3.19046545028687,3.88361263275146,1,0,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"337"," 217"," 59","11",30415,"male",30,3,4,15," 217 5911",2,0.6931471824646,0,0,0,0,2,2,304,218,240.788299560547,120.394149780273,4.79077100753784,5.48391819000244,0,1,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"338"," 197"," 24","11",30415,"male",40,3,4,15," 197 2411",4,1.3862943649292,2,0.5,0,2,2,3,304,1470,1623.66418457031,541.221374511719,6.29382848739624,7.39244079589844,0,1,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"339"," 218"," 18","11",30415,"male",28,3,4,15," 218 1811",4,1.3862943649292,2,0.5,2,0,2,2.79999995231628,304,448,494.830993652344,176.725357055664,5.17459678649902,6.20421648025513,0,1,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"340"," 218"," 13","11",30415,"male",65,3,4,15," 218 1311",7,1.94591009616852,2,0.28571429848671,1,1,5,5.90000009536743,304,745,822.87744140625,139.470748901367,4.9378547668457,6.71280717849731,0,1,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"341"," 217"," 51","11",30415,"male",24,3,4,15," 217 5111",3,1.0986123085022,1,0.333333343267441,1,0,2,2.40000009536743,304,1104,1219.40490722656,508.085357666016,6.23064947128296,7.10611820220947,0,1,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"342"," 197"," 36","11",30415,"male",45,3,4,15," 197 3611",6,1.7917594909668,4,0.666666686534882,1,3,2,3.90000009536743,304,720,795.264099121094,203.913864135742,5.31769752502441,6.67867422103882,0,1,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"343"," 218"," 61","11",30415,"male",22,3,4,15," 218 6111",3,1.0986123085022,1,0.333333343267441,1,0,2,2.40000009536743,304,721,796.36865234375,331.820251464844,5.80459356307983,6.68006229400635,0,1,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"344"," 218"," 65","11",30415,"male",45,3,4,15," 218 6511",4,1.3862943649292,2,0.5,1,1,2,2.90000009536743,304,932,1029.42517089844,354.974182128906,5.87204504013062,6.93675565719604,0,1,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"345"," 217"," 49","11",30415,"male",65,3,4,15," 217 4911",2,0.6931471824646,0,0,0,0,2,2,304,314,346.823516845703,173.411758422852,5.15566873550415,5.84881591796875,0,1,0,725126.125,8485845,0,1,0,41.6454620361328,0,0,1,3.3017,11.0167,1020936.625,10.2093667984009,13.9588899612427,73.185546875,0.416454613208771,0.17343445122242,0.0722275748848915,0.0300795063376427,0.848983764648438,-0.443116188049316
"346"," 196"," 34","11",30416,"male",42,3,4,16," 196 3411",6,1.7917594909668,4,0.666666686534882,2,2,2,3.79999995231628,304,2162,2388.00122070312,628.42138671875,6.4432110786438,7.77821207046509,0,1,0,725126.125,8485845,0,1,0,57.3449478149414,0,0,1,3.75691,8.41749,1023955.25,10.2395524978638,14.0505599975586,73.297233581543,0.573449492454529,0.328844308853149,0.188575610518456,0.108138583600521,0.960670471191406,-0.351446151733398
"347"," 196"," 71","11",30416,"male",36,3,4,16," 196 7111",6,1.7917594909668,4,0.666666686534882,1,3,2,3.90000009536743,304,1274,1407.17565917969,360.814270019531,5.88836336135864,7.24934005737305,1,0,0,725126.125,8485845,0,1,0,57.3449478149414,0,0,1,3.75691,8.41749,1023955.25,10.2395524978638,14.0505599975586,73.297233581543,0.573449492454529,0.328844308853149,0.188575610518456,0.108138583600521,0.960670471191406,-0.351446151733398
"348"," 196"," 12","11",30416,"male",66,3,4,16," 196 1211",1,0,0,0,0,0,1,1,304,433,478.263000488281,478.263000488281,6.17016077041626,6.17016077041626,0,1,0,725126.125,8485845,0,1,0,57.3449478149414,0,0,1,3.75691,8.41749,1023955.25,10.2395524978638,14.0505599975586,73.297233581543,0.573449492454529,0.328844308853149,0.188575610518456,0.108138583600521,0.960670471191406,-0.351446151733398
"349"," 196"," 81","11",30416,"male",28,3,4,16," 196 8111",6,1.7917594909668,4,0.666666686534882,1,3,2,3.90000009536743,304,1121,1238.18200683594,317.482543945312,5.760422706604,7.12139940261841,0,1,0,725126.125,8485845,0,1,0,57.3449478149414,0,0,1,3.75691,8.41749,1023955.25,10.2395524978638,14.0505599975586,73.297233581543,0.573449492454529,0.328844308853149,0.188575610518456,0.108138583600521,0.960670471191406,-0.351446151733398
"350"," 196"," 27","11",30416,"male",77,3,4,16," 196 2711",2,0.6931471824646,0,0,0,0,2,2,304,542,598.657165527344,299.328582763672,5.70154190063477,6.39468908309937,0,1,0,725126.125,8485845,0,1,0,57.3449478149414,0,0,1,3.75691,8.41749,1023955.25,10.2395524978638,14.0505599975586,73.297233581543,0.573449492454529,0.328844308853149,0.188575610518456,0.108138583600521,0.960670471191406,-0.351446151733398
"351"," 196"," 78","11",30416,"male",30,3,4,16," 196 7811",5,1.60943794250488,3,0.600000023841858,2,1,2,3.29999995231628,304,811,895.776611328125,271.447448730469,5.60376834869385,6.79769086837769,1,0,0,725126.125,8485845,0,1,0,57.3449478149414,0,0,1,3.75691,8.41749,1023955.25,10.2395524978638,14.0505599975586,73.297233581543,0.573449492454529,0.328844308853149,0.188575610518456,0.108138583600521,0.960670471191406,-0.351446151733398
"352"," 196"," 57","11",30416,"male",69,3,4,16," 196 5711",2,0.6931471824646,0,0,0,0,2,2,304,1099,1213.88232421875,606.941162109375,6.40843200683594,7.10157918930054,1,0,0,725126.125,8485845,0,1,0,57.3449478149414,0,0,1,3.75691,8.41749,1023955.25,10.2395524978638,14.0505599975586,73.297233581543,0.573449492454529,0.328844308853149,0.188575610518456,0.108138583600521,0.960670471191406,-0.351446151733398
"353"," 196"," 18","11",30416,"female",76,3,4,16," 196 1811",1,0,0,0,0,0,1,1,304,391,431.872589111328,431.872589111328,6.06813049316406,6.06813049316406,0,1,0,725126.125,8485845,0,1,0,57.3449478149414,0,0,1,3.75691,8.41749,1023955.25,10.2395524978638,14.0505599975586,73.297233581543,0.573449492454529,0.328844308853149,0.188575610518456,0.108138583600521,0.960670471191406,-0.351446151733398
"354"," 196"," 40","11",30416,"male",20,3,4,16," 196 4011",2,0.6931471824646,0,0,0,0,2,2,304,452,499.249114990234,249.624557495117,5.51995801925659,6.21310520172119,1,0,0,725126.125,8485845,0,1,0,57.3449478149414,0,0,1,3.75691,8.41749,1023955.25,10.2395524978638,14.0505599975586,73.297233581543,0.573449492454529,0.328844308853149,0.188575610518456,0.108138583600521,0.960670471191406,-0.351446151733398
"355"," 196"," 48","11",30416,"male",36,3,4,16," 196 4811",8,2.0794415473938,5,0.625,1,4,3,5.40000009536743,304,1162,1283.46789550781,237.679229736328,5.47092199325562,7.15732097625732,0,0,0,725126.125,8485845,0,1,0,57.3449478149414,0,0,1,3.75691,8.41749,1023955.25,10.2395524978638,14.0505599975586,73.297233581543,0.573449492454529,0.328844308853149,0.188575610518456,0.108138583600521,0.960670471191406,-0.351446151733398
"356"," 198"," 26","11",30503,"male",80,3,5,3," 198 2611",3,1.0986123085022,0,0,0,0,3,3,305,670,740.037414550781,246.679138183594,5.5080885887146,6.6067008972168,1,0,0,774491.375,8473835,0,1,1,5.910728931427,0,0,1,3.96153,7.75983,966503.5625,9.66503524780273,13.836669921875,72.4313888549805,0.0591072887182236,0.00349367153830826,0.000206501455977559,1.22057408589171e-05,0.0948257446289062,-0.565336227416992
"357"," 219"," 78","11",30503,"male",78,3,5,3," 219 7811",2,0.6931471824646,0,0,0,0,2,2,305,431,476.053924560547,238.026962280273,5.47238397598267,6.16553115844727,0,1,0,774491.375,8473835,0,1,1,5.910728931427,0,0,1,3.96153,7.75983,966503.5625,9.66503524780273,13.836669921875,72.4313888549805,0.0591072887182236,0.00349367153830826,0.000206501455977559,1.22057408589171e-05,0.0948257446289062,-0.565336227416992
"358"," 198"," 14","11",30503,"male",45,3,5,3," 198 1411",3,1.0986123085022,1,0.333333343267441,0,1,2,2.5,305,5947,6568.66064453125,2627.46435546875,7.87377452850342,8.79006481170654,1,0,0,774491.375,8473835,0,1,1,5.910728931427,0,0,1,3.96153,7.75983,966503.5625,9.66503524780273,13.836669921875,72.4313888549805,0.0591072887182236,0.00349367153830826,0.000206501455977559,1.22057408589171e-05,0.0948257446289062,-0.565336227416992
"359"," 219"," 22","11",30503,"male",48,3,5,3," 219 2211",6,1.7917594909668,3,0.5,1,2,3,4.40000009536743,305,1359,1501.06091308594,341.150207519531,5.83232307434082,7.31392765045166,0,1,0,774491.375,8473835,0,1,1,5.910728931427,0,0,1,3.96153,7.75983,966503.5625,9.66503524780273,13.836669921875,72.4313888549805,0.0591072887182236,0.00349367153830826,0.000206501455977559,1.22057408589171e-05,0.0948257446289062,-0.565336227416992
"360"," 198","  2","11",30503,"male",21,3,5,3," 198  211",3,1.0986123085022,1,0.333333343267441,1,0,2,2.40000009536743,305,987,1090.17456054688,454.239379882812,6.11862421035767,6.99409294128418,1,0,0,774491.375,8473835,0,1,1,5.910728931427,0,0,1,3.96153,7.75983,966503.5625,9.66503524780273,13.836669921875,72.4313888549805,0.0591072887182236,0.00349367153830826,0.000206501455977559,1.22057408589171e-05,0.0948257446289062,-0.565336227416992
"361"," 219"," 73","11",30503,"male",35,3,5,3," 219 7311",3,1.0986123085022,1,0.333333343267441,0,1,2,2.5,305,431,476.053924560547,190.421569824219,5.24924039840698,6.16553115844727,0,1,0,774491.375,8473835,0,1,1,5.910728931427,0,0,1,3.96153,7.75983,966503.5625,9.66503524780273,13.836669921875,72.4313888549805,0.0591072887182236,0.00349367153830826,0.000206501455977559,1.22057408589171e-05,0.0948257446289062,-0.565336227416992
"362"," 219"," 75","11",30503,"male",36,3,5,3," 219 7511",4,1.3862943649292,2,0.5,2,0,2,2.79999995231628,305,914,1009.54357910156,360.55126953125,5.88763427734375,6.9172534942627,1,0,0,774491.375,8473835,0,1,1,5.910728931427,0,0,1,3.96153,7.75983,966503.5625,9.66503524780273,13.836669921875,72.4313888549805,0.0591072887182236,0.00349367153830826,0.000206501455977559,1.22057408589171e-05,0.0948257446289062,-0.565336227416992
"363"," 198"," 44","11",30503,"male",78,3,5,3," 198 4411",2,0.6931471824646,0,0,0,0,2,2,305,125,138.066680908203,69.0333404541016,4.23458957672119,4.92773675918579,0,1,0,774491.375,8473835,0,1,1,5.910728931427,0,0,1,3.96153,7.75983,966503.5625,9.66503524780273,13.836669921875,72.4313888549805,0.0591072887182236,0.00349367153830826,0.000206501455977559,1.22057408589171e-05,0.0948257446289062,-0.565336227416992
"364"," 219"," 24","11",30503,"female",44,3,5,3," 219 2411",5,1.60943794250488,3,0.600000023841858,0,3,2,3.5,305,617,681.497131347656,194.713470458984,5.27152919769287,6.5242919921875,0,1,0,774491.375,8473835,0,1,1,5.910728931427,0,0,1,3.96153,7.75983,966503.5625,9.66503524780273,13.836669921875,72.4313888549805,0.0591072887182236,0.00349367153830826,0.000206501455977559,1.22057408589171e-05,0.0948257446289062,-0.565336227416992
